id,consumption,datetime
1004,3.866,2022-02-16 20:42:07
978,3.882,2022-02-16 21:03:21
993,4.236,2022-02-16 21:22:39
1014,4.028,2022-02-16 21:42:39
1029,4.15,2022-02-16 22:03:53
1020,4.42,2022-02-16 22:25:40
994,4.802,2022-02-16 22:48:34
1005,4.984,2022-02-16 23:09:17
967,4.874,2022-02-16 23:28:50
1017,4.662,2022-02-16 23:49:35
1066,4.118,2022-02-17 00:11:41
1097,1.968,2022-02-17 00:30:29
1050,1.018,2022-02-17 00:53:11
1051,0.0,2022-02-17 00:53:11
1039,0.924,2022-02-17 01:12:25
1035,1.02,2022-02-17 01:34:41
1057,0.878,2022-02-17 01:54:07
1080,0.946,2022-02-17 02:14:04
1079,0.9,2022-02-17 02:33:44
1069,1.66,2022-02-17 02:54:11
1041,0.94,2022-02-17 03:14:19
1075,1.518,2022-02-17 03:33:48
1067,3.446,2022-02-17 04:14:27
1088,1.504,2022-02-17 04:34:25
1096,1.398,2022-02-17 04:56:07
1034,1.76,2022-02-17 05:16:04
1063,1.726,2022-02-17 05:37:13
1087,1.904,2022-02-17 05:57:23
1058,2.232,2022-02-17 06:17:25
1042,2.612,2022-02-17 06:41:42
1070,1.86,2022-02-17 07:02:04
1033,2.098,2022-02-17 07:24:23
1089,6.044,2022-02-17 07:44:23
1055,7.314,2022-02-17 08:09:18
1074,5.826,2022-02-17 08:31:33
1086,5.008,2022-02-17 08:50:23
1049,5.386,2022-02-17 09:14:38
1036,4.652,2022-02-17 09:36:34
1044,3.818,2022-02-17 09:57:26
1056,3.042,2022-02-17 10:16:37
1078,2.456,2022-02-17 10:38:52
1090,2.152,2022-02-17 11:00:51
1064,0.988,2022-02-17 11:22:17
1095,0.92,2022-02-17 11:42:01
1084,1.096,2022-02-17 12:05:32
1062,0.942,2022-02-17 12:25:50
1045,0.974,2022-02-17 12:46:52
1059,0.864,2022-02-17 13:06:10
1047,0.966,2022-02-17 13:26:59
1037,1.012,2022-02-17 13:48:27
1085,0.89,2022-02-17 14:07:52
1065,1.124,2022-02-17 14:32:04
1073,1.046,2022-02-17 14:54:30
1061,0.966,2022-02-17 15:15:02
1054,0.94,2022-02-17 15:35:30
1043,1.112,2022-02-17 15:59:31
1076,0.912,2022-02-17 16:19:36
1046,0.896,2022-02-17 16:38:39
1038,0.94,2022-02-17 16:59:19
1094,1.758,2022-02-17 17:18:27
1072,1.93,2022-02-17 18:00:31
1040,1.928,2022-02-17 18:20:52
1053,4.076,2022-02-17 18:43:12
1032,4.556,2022-02-17 19:04:41
1031,4.556,2022-02-17 19:04:41
1077,5.072,2022-02-17 19:29:01
1048,10.15,2022-02-17 20:12:28
1092,4.376,2022-02-17 20:32:00
1083,6.562,2022-02-17 20:54:35
1071,5.968,2022-02-17 21:16:19
1081,5.114,2022-02-17 21:36:23
1030,5.266,2022-02-17 21:56:03
1091,6.12,2022-02-17 22:15:52
1068,6.3,2022-02-17 22:35:27
1052,6.328,2022-02-17 22:56:00
1060,5.804,2022-02-17 23:15:39
1082,7.512,2022-02-17 23:35:42
1093,5.418,2022-02-17 23:58:16
1159,3.066,2022-02-18 00:19:58
1102,0.976,2022-02-18 00:41:28
1105,1.016,2022-02-18 01:03:32
1143,1.068,2022-02-18 01:26:15
1114,0.876,2022-02-18 01:45:28
1157,0.964,2022-02-18 02:06:17
1153,0.948,2022-02-18 02:26:32
1130,0.976,2022-02-18 02:47:47
1098,1.204,2022-02-18 03:08:16
1121,1.188,2022-02-18 03:27:51
1116,1.47,2022-02-18 03:47:54
1136,0.956,2022-02-18 04:08:42
1104,1.708,2022-02-18 04:31:29
1131,1.64,2022-02-18 04:53:28
1113,1.848,2022-02-18 05:12:29
1120,0.982,2022-02-18 05:34:04
1148,1.724,2022-02-18 05:56:15
1128,1.752,2022-02-18 06:18:16
1135,3.344,2022-02-18 06:37:50
1145,8.752,2022-02-18 06:59:43
1099,7.352,2022-02-18 07:20:45
1140,14.976,2022-02-18 08:01:37
1106,6.628,2022-02-18 08:22:25
1112,6.916,2022-02-18 08:41:23
1147,6.196,2022-02-18 09:02:30
1119,6.048,2022-02-18 09:23:28
1127,5.312,2022-02-18 09:42:47
1134,5.9,2022-02-18 10:03:27
1155,9.332,2022-02-18 10:45:38
1108,3.068,2022-02-18 11:06:22
1115,3.248,2022-02-18 11:27:32
1152,0.928,2022-02-18 11:47:28
1146,0.892,2022-02-18 12:06:37
1111,1.036,2022-02-18 12:29:02
1126,0.94,2022-02-18 12:48:46
1139,0.984,2022-02-18 13:10:01
1107,1.076,2022-02-18 13:32:52
1118,1.108,2022-02-18 13:56:40
1132,0.964,2022-02-18 14:17:11
1144,0.96,2022-02-18 14:38:07
1101,1.032,2022-02-18 15:00:31
1117,0.92,2022-02-18 15:19:48
1138,1.004,2022-02-18 15:41:16
1156,0.964,2022-02-18 16:01:44
1122,0.888,2022-02-18 16:21:16
1158,1.044,2022-02-18 16:43:23
1133,0.976,2022-02-18 17:03:57
1141,8.436,2022-02-18 18:28:20
1142,2.696,2022-02-18 18:49:02
1123,2.86,2022-02-18 19:09:33
1129,4.732,2022-02-18 19:32:22
1154,3.752,2022-02-18 19:54:19
1151,4.532,2022-02-18 20:15:43
1109,3.84,2022-02-18 20:34:27
1125,5.064,2022-02-18 20:54:41
1100,5.076,2022-02-18 21:17:50
1137,5.032,2022-02-18 21:37:37
1103,5.252,2022-02-18 21:58:23
1124,10.8,2022-02-18 22:41:19
1150,5.532,2022-02-18 23:03:36
1149,5.488,2022-02-18 23:23:13
1110,3.2,2022-02-18 23:42:38
1215,2.48,2022-02-19 00:04:16
1170,0.992,2022-02-19 00:25:39
1172,0.892,2022-02-19 00:44:56
1190,0.876,2022-02-19 01:04:23
1203,0.944,2022-02-19 01:24:39
1186,0.952,2022-02-19 01:46:01
1180,0.976,2022-02-19 02:07:07
1221,1.072,2022-02-19 02:30:12
1161,1.072,2022-02-19 02:53:24
1197,0.96,2022-02-19 03:14:31
1214,0.912,2022-02-19 03:34:10
1212,0.948,2022-02-19 03:54:56
1191,0.9,2022-02-19 04:14:38
1202,0.92,2022-02-19 04:34:41
1171,1.004,2022-02-19 04:56:17
1164,0.888,2022-02-19 05:15:47
1179,0.956,2022-02-19 05:36:59
1178,0.956,2022-02-19 05:36:59
1198,1.0,2022-02-19 05:58:19
1160,1.032,2022-02-19 06:21:15
1220,0.912,2022-02-19 06:41:10
1213,0.956,2022-02-19 07:01:29
1182,0.948,2022-02-19 07:22:24
1187,0.912,2022-02-19 07:42:29
1163,0.972,2022-02-19 08:03:44
1173,1.012,2022-02-19 08:25:06
1211,1.032,2022-02-19 08:47:30
1196,0.896,2022-02-19 09:07:14
1201,0.948,2022-02-19 09:28:21
1207,1.016,2022-02-19 09:49:57
1219,0.928,2022-02-19 10:10:16
1217,0.9,2022-02-19 10:29:35
1183,0.928,2022-02-19 10:49:51
1188,1.168,2022-02-19 11:15:40
1169,0.944,2022-02-19 11:36:28
1210,2.956,2022-02-19 12:40:48
1206,1.02,2022-02-19 13:03:23
1200,0.996,2022-02-19 13:25:22
1162,1.92,2022-02-19 14:07:48
1177,1.012,2022-02-19 14:30:19
1189,1.132,2022-02-19 14:54:44
1167,1.124,2022-02-19 15:19:34
1192,0.904,2022-02-19 15:39:37
1174,0.936,2022-02-19 16:00:13
1216,0.872,2022-02-19 16:19:36
1205,0.916,2022-02-19 16:40:06
1199,1.02,2022-02-19 17:02:32
1181,1.808,2022-02-19 17:42:18
1184,0.856,2022-02-19 18:01:27
1168,1.172,2022-02-19 18:27:31
1223,1.072,2022-02-19 18:50:46
1176,0.876,2022-02-19 19:10:27
1209,0.92,2022-02-19 19:30:28
1193,1.024,2022-02-19 19:53:33
1204,0.868,2022-02-19 20:12:25
1218,1.876,2022-02-19 20:53:32
1165,0.864,2022-02-19 21:12:39
1185,0.948,2022-02-19 21:33:18
1166,1.032,2022-02-19 21:55:59
1175,0.912,2022-02-19 22:15:49
1222,0.892,2022-02-19 22:35:27
1195,0.984,2022-02-19 22:57:31
1208,1.088,2022-02-19 23:20:48
1194,1.028,2022-02-19 23:43:24
1247,0.872,2022-02-20 00:02:34
1268,0.94,2022-02-20 00:23:03
1250,0.888,2022-02-20 00:42:26
1280,1.028,2022-02-20 01:04:49
1229,1.868,2022-02-20 01:46:02
1254,0.972,2022-02-20 02:07:10
1274,1.012,2022-02-20 02:28:59
1234,0.888,2022-02-20 02:48:28
1287,0.964,2022-02-20 03:10:05
1241,1.06,2022-02-20 03:32:48
1248,0.856,2022-02-20 03:51:23
1251,1.924,2022-02-20 04:33:54
1271,1.068,2022-02-20 04:57:14
1244,0.916,2022-02-20 05:17:22
1224,0.968,2022-02-20 05:38:41
1233,0.916,2022-02-20 05:58:00
1228,0.956,2022-02-20 06:19:03
1239,0.948,2022-02-20 06:39:39
1279,0.992,2022-02-20 07:00:42
1286,3.692,2022-02-20 07:21:17
1267,6.212,2022-02-20 07:41:54
1258,7.424,2022-02-20 08:05:01
1253,5.212,2022-02-20 08:24:51
1272,5.38,2022-02-20 08:45:10
1235,5.408,2022-02-20 09:06:00
1243,5.204,2022-02-20 09:26:09
1227,4.352,2022-02-20 09:45:54
1246,3.432,2022-02-20 10:05:46
1240,3.972,2022-02-20 10:29:12
1285,2.16,2022-02-20 10:50:42
1261,2.488,2022-02-20 11:11:48
1257,1.384,2022-02-20 11:33:59
1270,1.7,2022-02-20 11:53:27
1231,0.972,2022-02-20 12:14:27
1284,0.96,2022-02-20 12:34:51
1245,1.004,2022-02-20 12:56:49
1260,1.972,2022-02-20 13:38:59
1237,0.928,2022-02-20 13:59:46
1278,1.012,2022-02-20 14:21:14
1256,1.044,2022-02-20 14:44:10
1236,0.916,2022-02-20 15:03:28
1249,0.936,2022-02-20 15:23:39
1283,0.96,2022-02-20 15:44:02
1230,0.896,2022-02-20 16:03:54
1266,0.956,2022-02-20 16:24:25
1259,0.9,2022-02-20 16:43:50
1255,1.956,2022-02-20 17:25:55
1226,0.944,2022-02-20 17:45:49
1269,0.932,2022-02-20 18:06:01
1282,0.936,2022-02-20 18:26:13
1232,0.94,2022-02-20 18:45:40
1277,2.088,2022-02-20 19:06:06
1238,2.304,2022-02-20 19:29:54
1288,2.824,2022-02-20 19:48:58
1264,2.84,2022-02-20 20:08:45
1263,2.792,2022-02-20 20:29:54
1275,3.584,2022-02-20 20:51:38
1273,2.112,2022-02-20 21:10:23
1225,2.38,2022-02-20 21:32:10
1281,3.956,2022-02-20 21:52:03
1252,2.696,2022-02-20 22:11:46
1265,3.756,2022-02-20 22:32:51
1242,4.844,2022-02-20 22:52:47
1276,4.916,2022-02-20 23:12:46
1262,5.124,2022-02-20 23:32:52
1289,2.968,2022-02-20 23:53:09
1305,1.028,2022-02-21 00:14:59
1337,0.884,2022-02-21 00:34:39
1335,1.904,2022-02-21 07:07:24
1299,6.84,2022-02-21 07:28:11
1326,7.088,2022-02-21 07:48:42
1314,7.16,2022-02-21 08:10:54
1329,6.748,2022-02-21 08:32:30
1313,6.368,2022-02-21 08:54:07
1291,6.02,2022-02-21 09:14:17
1317,5.324,2022-02-21 09:35:35
1320,4.54,2022-02-21 09:55:26
1309,4.372,2022-02-21 10:19:38
1296,2.156,2022-02-21 10:40:23
1328,3.436,2022-02-21 11:01:01
1315,1.972,2022-02-21 11:23:07
1301,1.88,2022-02-21 11:42:49
1312,0.928,2022-02-21 12:02:57
1290,0.928,2022-02-21 12:22:47
1298,0.976,2022-02-21 12:43:46
1336,0.96,2022-02-21 13:04:29
1322,1.112,2022-02-21 13:27:33
1327,0.872,2022-02-21 13:46:37
1316,0.96,2022-02-21 14:06:59
1303,0.996,2022-02-21 14:28:46
1308,0.924,2022-02-21 14:48:25
1292,0.968,2022-02-21 15:09:26
1297,0.968,2022-02-21 15:30:09
1304,0.936,2022-02-21 15:49:50
1331,1.028,2022-02-21 16:12:00
1318,1.076,2022-02-21 16:35:09
1302,0.92,2022-02-21 16:54:49
1325,0.984,2022-02-21 17:15:56
1321,0.924,2022-02-21 17:35:47
1306,1.868,2022-02-21 18:15:51
1334,1.112,2022-02-21 18:39:34
1294,2.132,2022-02-21 18:58:34
1311,3.244,2022-02-21 19:20:26
1319,3.728,2022-02-21 19:40:36
1332,3.544,2022-02-21 20:03:52
1300,3.076,2022-02-21 20:23:47
1324,9.356,2022-02-21 21:04:28
1307,4.56,2022-02-21 21:25:41
1293,4.136,2022-02-21 21:47:16
1333,4.34,2022-02-21 22:07:35
1310,4.924,2022-02-21 22:28:26
1330,4.964,2022-02-21 22:50:05
1323,10.808,2022-02-21 23:33:27
1295,3.172,2022-02-21 23:56:50
1395,0.88,2022-02-22 00:16:13
1342,0.588,2022-02-22 00:57:01
1404,1.02,2022-02-22 01:19:20
1357,1.044,2022-02-22 01:41:52
1398,0.9,2022-02-22 02:01:25
1373,0.988,2022-02-22 02:23:24
1388,1.012,2022-02-22 02:44:57
1375,0.964,2022-02-22 03:06:13
1351,0.908,2022-02-22 03:25:46
1362,0.896,2022-02-22 03:45:38
1384,0.972,2022-02-22 04:06:35
1366,0.98,2022-02-22 04:28:00
1356,1.06,2022-02-22 04:50:55
1352,0.868,2022-02-22 05:09:48
1376,0.952,2022-02-22 05:30:43
1372,0.956,2022-02-22 05:51:20
1390,0.884,2022-02-22 06:10:51
1344,0.968,2022-02-22 06:31:36
1394,0.904,2022-02-22 06:51:18
1396,1.076,2022-02-22 07:14:59
1383,5.256,2022-02-22 07:35:46
1402,8.748,2022-02-22 07:55:49
1367,9.204,2022-02-22 08:16:09
1341,8.756,2022-02-22 08:36:25
1349,7.84,2022-02-22 08:55:49
1371,8.2,2022-02-22 09:17:03
1387,6.512,2022-02-22 09:37:01
1370,6.444,2022-02-22 09:57:50
1382,5.5,2022-02-22 10:19:15
1360,4.324,2022-02-22 10:38:28
1355,3.644,2022-02-22 10:59:01
1397,3.928,2022-02-22 11:19:12
1350,2.448,2022-02-22 11:38:26
1403,1.972,2022-02-22 11:59:13
1340,2.948,2022-02-22 12:20:02
1389,0.964,2022-02-22 12:38:46
1346,0.94,2022-02-22 12:58:46
1368,0.944,2022-02-22 13:18:50
1361,0.984,2022-02-22 13:40:02
1364,1.056,2022-02-22 14:03:07
1377,0.972,2022-02-22 14:23:10
1339,0.964,2022-02-22 14:43:41
1386,1.04,2022-02-22 15:06:18
1374,0.964,2022-02-22 15:27:06
1345,0.996,2022-02-22 15:48:00
1369,1.016,2022-02-22 16:09:37
1381,0.9,2022-02-22 16:28:47
1359,0.988,2022-02-22 16:49:56
1354,1.04,2022-02-22 17:12:19
1365,1.02,2022-02-22 17:33:56
1400,0.932,2022-02-22 17:54:27
1385,0.904,2022-02-22 18:13:48
1338,2.4,2022-02-22 18:35:40
1358,2.96,2022-02-22 18:56:46
1347,2.436,2022-02-22 19:15:49
1380,3.856,2022-02-22 19:36:34
1379,3.856,2022-02-22 19:36:34
1393,5.54,2022-02-22 19:57:13
1399,5.88,2022-02-22 20:16:41
1363,6.016,2022-02-22 20:37:57
1343,5.832,2022-02-22 20:58:56
1401,6.196,2022-02-22 21:19:42
1391,6.404,2022-02-22 21:41:31
1348,5.396,2022-02-22 22:01:06
1378,13.804,2022-02-22 22:45:17
1353,12.8,2022-02-22 23:24:43
1392,2.884,2022-02-22 23:45:45
1420,1.02,2022-02-23 00:07:44
1426,1.028,2022-02-23 00:29:57
1452,1.02,2022-02-23 00:51:59
1454,0.98,2022-02-23 01:13:50
1418,0.876,2022-02-23 01:32:50
1462,0.952,2022-02-23 01:53:27
1415,0.888,2022-02-23 02:12:46
1429,1.076,2022-02-23 02:36:58
1432,0.996,2022-02-23 02:58:18
1465,0.892,2022-02-23 03:17:37
1409,0.916,2022-02-23 03:38:01
1446,0.928,2022-02-23 03:57:49
1440,0.908,2022-02-23 04:17:48
1455,0.988,2022-02-23 04:39:51
1445,1.088,2022-02-23 05:02:51
1425,0.968,2022-02-23 05:24:35
1451,0.98,2022-02-23 05:46:04
1411,0.98,2022-02-23 06:06:52
1431,0.852,2022-02-23 06:25:47
1466,1.0,2022-02-23 06:47:46
1417,3.824,2022-02-23 07:06:38
1406,6.032,2022-02-23 07:28:46
1456,5.784,2022-02-23 07:48:45
1410,6.148,2022-02-23 08:11:00
1450,5.924,2022-02-23 08:33:11
1469,4.336,2022-02-23 08:53:15
1444,4.976,2022-02-23 09:16:06
1423,3.94,2022-02-23 09:38:12
1428,3.78,2022-02-23 10:00:13
1439,2.208,2022-02-23 10:20:04
1407,2.764,2022-02-23 11:01:17
1453,0.888,2022-02-23 11:20:47
1459,1.056,2022-02-23 11:43:16
1414,0.696,2022-02-23 12:02:47
1464,0.944,2022-02-23 12:23:00
1447,0.896,2022-02-23 12:42:27
1438,1.04,2022-02-23 13:04:41
1460,1.996,2022-02-23 13:48:22
1424,0.9,2022-02-23 14:07:41
1468,1.04,2022-02-23 14:30:18
1413,0.992,2022-02-23 14:51:32
1443,0.896,2022-02-23 15:10:50
1405,0.904,2022-02-23 15:30:26
1408,1.056,2022-02-23 15:52:55
1421,0.904,2022-02-23 16:12:33
1436,0.936,2022-02-23 16:32:34
1448,0.94,2022-02-23 16:52:31
1433,0.988,2022-02-23 17:13:54
1461,0.944,2022-02-23 17:34:08
1422,0.984,2022-02-23 17:55:20
1427,0.888,2022-02-23 18:14:40
1463,0.932,2022-02-23 18:34:38
1419,0.972,2022-02-23 18:55:43
1437,0.944,2022-02-23 19:15:57
1412,1.0,2022-02-23 19:37:34
1434,3.084,2022-02-23 20:16:52
1449,1.984,2022-02-23 20:36:30
1458,3.576,2022-02-23 20:58:31
1430,2.988,2022-02-23 21:18:39
1441,5.132,2022-02-23 22:00:41
1442,1.088,2022-02-23 22:23:58
1416,3.92,2022-02-23 22:44:15
1457,3.688,2022-02-23 23:06:06
1467,3.648,2022-02-23 23:25:24
1435,2.852,2022-02-23 23:45:43
1509,1.064,2022-02-24 00:08:52
1505,1.008,2022-02-24 00:30:56
1472,0.9,2022-02-24 00:50:24
1482,0.944,2022-02-24 01:11:12
1513,0.936,2022-02-24 01:31:16
1526,1.848,2022-02-24 02:12:06
1470,0.956,2022-02-24 02:32:58
1502,0.892,2022-02-24 02:52:25
1521,0.996,2022-02-24 03:14:04
1493,0.904,2022-02-24 03:33:38
1512,2.036,2022-02-24 04:18:12
1525,0.916,2022-02-24 04:38:31
1522,0.972,2022-02-24 04:59:29
1480,0.924,2022-02-24 05:19:28
1518,1.936,2022-02-24 06:01:44
1471,0.912,2022-02-24 06:21:47
1527,1.056,2022-02-24 06:44:33
1507,0.876,2022-02-24 07:04:09
1492,0.996,2022-02-24 07:25:43
1478,0.92,2022-02-24 07:45:07
1511,0.956,2022-02-24 08:06:19
1503,1.024,2022-02-24 08:27:50
1481,0.98,2022-02-24 08:49:05
1520,0.984,2022-02-24 09:10:44
1498,1.048,2022-02-24 09:32:52
1508,0.94,2022-02-24 09:53:39
1528,0.884,2022-02-24 10:12:57
1495,1.112,2022-02-24 10:36:47
1477,0.884,2022-02-24 10:55:48
1485,0.96,2022-02-24 11:17:06
1514,0.956,2022-02-24 11:37:48
1496,0.876,2022-02-24 11:56:49
1506,2.676,2022-02-24 13:03:36
1531,1.036,2022-02-24 13:25:51
1494,0.984,2022-02-24 13:47:19
1488,0.876,2022-02-24 14:06:41
1486,1.016,2022-02-24 14:28:29
1484,0.872,2022-02-24 14:48:10
1476,0.904,2022-02-24 15:07:39
1497,0.932,2022-02-24 15:28:13
1519,1.024,2022-02-24 15:49:35
1501,0.884,2022-02-24 16:08:28
1517,0.936,2022-02-24 16:29:09
1473,0.928,2022-02-24 16:48:51
1490,1.056,2022-02-24 17:11:14
1529,1.036,2022-02-24 17:33:25
1475,0.9,2022-02-24 17:52:26
1483,0.984,2022-02-24 18:13:37
1500,0.956,2022-02-24 18:34:10
1524,1.032,2022-02-24 18:55:51
1516,1.18,2022-02-24 19:15:59
1474,3.088,2022-02-24 20:06:25
1530,4.152,2022-02-24 20:26:57
1491,4.248,2022-02-24 20:50:56
1510,4.288,2022-02-24 21:11:55
1487,3.372,2022-02-24 21:32:22
1479,4.32,2022-02-24 21:51:55
1499,4.84,2022-02-24 22:13:06
1515,4.852,2022-02-24 22:34:25
1489,5.28,2022-02-24 22:58:00
1504,5.056,2022-02-24 23:19:14
1523,4.676,2022-02-24 23:39:07
1564,1.096,2022-02-25 00:00:41
1585,1.064,2022-02-25 00:23:46
1558,1.0,2022-02-25 00:45:45
1541,0.944,2022-02-25 01:06:08
1573,0.948,2022-02-25 01:26:53
1568,0.872,2022-02-25 01:46:26
1592,1.04,2022-02-25 02:09:09
1543,0.94,2022-02-25 02:29:22
1562,0.908,2022-02-25 02:48:46
1551,0.916,2022-02-25 03:08:47
1565,0.948,2022-02-25 03:29:45
1584,0.96,2022-02-25 03:50:49
1533,0.912,2022-02-25 04:10:15
1540,0.888,2022-02-25 04:29:29
1567,1.004,2022-02-25 04:51:48
1542,0.964,2022-02-25 05:12:22
1552,0.888,2022-02-25 05:31:50
1546,1.024,2022-02-25 05:53:59
1579,0.896,2022-02-25 06:13:59
1588,0.928,2022-02-25 06:34:04
1561,0.912,2022-02-25 06:53:40
1559,1.196,2022-02-25 07:15:14
1583,6.068,2022-02-25 07:35:43
1535,6.392,2022-02-25 07:59:07
1594,5.74,2022-02-25 08:19:31
1550,6.052,2022-02-25 08:40:08
1545,4.956,2022-02-25 08:59:56
1574,3.608,2022-02-25 09:42:00
1587,0.98,2022-02-25 10:04:13
1557,1.904,2022-02-25 10:44:43
1593,2.0,2022-02-25 11:26:41
1578,1.08,2022-02-25 11:49:38
1572,0.884,2022-02-25 12:08:51
1539,1.08,2022-02-25 12:31:14
1556,0.94,2022-02-25 12:51:20
1549,0.984,2022-02-25 13:12:30
1591,0.948,2022-02-25 13:33:14
1534,0.968,2022-02-25 13:53:11
1582,0.94,2022-02-25 14:13:23
1576,0.88,2022-02-25 14:32:26
1547,1.044,2022-02-25 14:54:54
1544,0.94,2022-02-25 15:14:36
1538,0.92,2022-02-25 15:34:10
1555,0.952,2022-02-25 15:54:39
1580,2.82,2022-02-25 16:55:08
1595,0.932,2022-02-25 17:14:51
1577,0.968,2022-02-25 17:35:12
1566,0.972,2022-02-25 17:56:04
1560,0.916,2022-02-25 18:15:30
1537,0.968,2022-02-25 18:36:33
1569,0.996,2022-02-25 18:57:15
1553,0.896,2022-02-25 19:16:40
1532,0.972,2022-02-25 19:37:28
1590,0.936,2022-02-25 19:56:58
1581,0.932,2022-02-25 20:16:37
1596,0.944,2022-02-25 20:37:09
1536,1.068,2022-02-25 20:59:22
1563,0.952,2022-02-25 21:19:58
1571,0.96,2022-02-25 21:39:47
1554,1.064,2022-02-25 22:02:54
1570,0.964,2022-02-25 22:22:46
1548,1.004,2022-02-25 22:44:28
1575,1.016,2022-02-25 23:05:32
1589,0.992,2022-02-25 23:26:39
1586,0.992,2022-02-25 23:47:29
1628,1.844,2022-02-26 00:27:20
1612,0.94,2022-02-26 00:47:36
1615,0.944,2022-02-26 01:08:30
1621,0.952,2022-02-26 01:28:50
1598,0.896,2022-02-26 01:48:47
1607,0.912,2022-02-26 02:08:24
1630,0.956,2022-02-26 02:28:57
1617,0.916,2022-02-26 02:49:38
1605,1.044,2022-02-26 03:11:33
1603,0.88,2022-02-26 03:30:47
1627,1.836,2022-02-26 04:10:48
1610,0.96,2022-02-26 04:31:52
1613,1.844,2022-02-26 05:11:57
1608,1.852,2022-02-26 05:52:44
1633,0.944,2022-02-26 06:12:51
1620,0.928,2022-02-26 06:33:03
1623,1.008,2022-02-26 06:55:02
1606,0.92,2022-02-26 07:14:58
1637,1.032,2022-02-26 07:37:25
1626,0.872,2022-02-26 07:56:23
1602,1.936,2022-02-26 08:38:50
1599,1.068,2022-02-26 09:01:53
1611,1.004,2022-02-26 09:24:01
1614,0.94,2022-02-26 09:44:05
1634,0.948,2022-02-26 10:04:55
1619,2.012,2022-02-26 10:50:48
1616,0.9,2022-02-26 11:11:06
1604,1.008,2022-02-26 11:32:37
1625,1.256,2022-02-26 12:01:40
1632,0.984,2022-02-26 12:23:21
1597,1.48,2022-02-26 12:58:12
1601,1.012,2022-02-26 13:20:23
1609,0.908,2022-02-26 13:40:34
1636,0.94,2022-02-26 14:01:18
1631,0.992,2022-02-26 14:22:55
1624,0.992,2022-02-26 14:44:58
1635,1.02,2022-02-26 15:07:41
1618,2.088,2022-02-26 16:04:25
1629,1.2,2022-02-26 16:31:16
1622,1.956,2022-02-26 17:13:38
1600,0.856,2022-02-26 17:32:37
1665,1.06,2022-02-27 07:26:08
1681,0.912,2022-02-27 07:45:41
1673,0.94,2022-02-27 08:05:36
1640,0.94,2022-02-27 08:25:59
1649,0.932,2022-02-27 08:45:47
1678,0.956,2022-02-27 09:05:44
1653,1.08,2022-02-27 09:29:18
1646,0.92,2022-02-27 09:48:47
1657,1.008,2022-02-27 10:09:49
1680,0.928,2022-02-27 10:29:49
1659,1.112,2022-02-27 10:53:41
1643,0.992,2022-02-27 11:14:51
1670,0.94,2022-02-27 11:34:46
1666,1.036,2022-02-27 11:56:32
1679,0.872,2022-02-27 12:15:23
1650,0.968,2022-02-27 12:36:10
1674,0.944,2022-02-27 12:56:02
1644,1.12,2022-02-27 13:20:12
1672,1.072,2022-02-27 13:43:11
1642,2.052,2022-02-27 14:29:11
1656,0.956,2022-02-27 14:49:22
1668,0.94,2022-02-27 15:10:02
1658,1.024,2022-02-27 15:31:29
1651,1.14,2022-02-27 15:55:56
1661,1.024,2022-02-27 16:18:00
1669,0.924,2022-02-27 16:37:41
1641,1.056,2022-02-27 16:59:51
1671,1.04,2022-02-27 17:22:46
1655,1.092,2022-02-27 17:45:26
1682,0.924,2022-02-27 18:05:07
1667,0.932,2022-02-27 18:25:14
1652,0.92,2022-02-27 18:44:28
1676,0.928,2022-02-27 19:04:27
1663,0.952,2022-02-27 19:24:36
1645,0.924,2022-02-27 19:44:28
1648,1.016,2022-02-27 20:05:46
1638,0.868,2022-02-27 20:24:35
1654,0.992,2022-02-27 20:45:10
1683,0.936,2022-02-27 21:05:11
1664,0.92,2022-02-27 21:24:51
1675,1.068,2022-02-27 21:47:21
1677,0.988,2022-02-27 22:08:40
1662,1.036,2022-02-27 22:30:15
1639,0.948,2022-02-27 22:50:13
1647,0.904,2022-02-27 23:09:25
1660,0.988,2022-02-27 23:30:47
1716,2.936,2022-02-28 00:34:09
1714,0.952,2022-02-28 00:54:26
1735,0.876,2022-02-28 01:13:27
1740,0.968,2022-02-28 01:35:05
1732,0.956,2022-02-28 01:55:17
1709,0.876,2022-02-28 02:14:47
1724,0.948,2022-02-28 02:35:52
1726,1.028,2022-02-28 02:58:13
1746,1.064,2022-02-28 03:21:12
1691,1.816,2022-02-28 04:00:39
1685,0.896,2022-02-28 04:20:37
1734,0.94,2022-02-28 04:40:48
1713,1.028,2022-02-28 05:03:10
1731,0.936,2022-02-28 05:23:40
1723,0.964,2022-02-28 05:44:38
1698,1.028,2022-02-28 06:07:18
1745,0.912,2022-02-28 06:26:48
1739,1.008,2022-02-28 06:49:15
1706,1.02,2022-02-28 07:11:13
1715,1.036,2022-02-28 07:33:31
1692,0.976,2022-02-28 07:53:38
1722,0.944,2022-02-28 08:13:50
1737,0.952,2022-02-28 08:34:19
1744,0.948,2022-02-28 08:54:15
1708,0.92,2022-02-28 09:13:50
1687,0.94,2022-02-28 09:34:21
1697,2.0,2022-02-28 10:16:23
1718,1.016,2022-02-28 10:37:46
1690,1.044,2022-02-28 11:00:34
1721,0.964,2022-02-28 11:20:30
1730,0.9,2022-02-28 11:39:47
1741,0.904,2022-02-28 11:59:33
1688,1.064,2022-02-28 12:21:32
1700,0.924,2022-02-28 12:41:24
1736,0.948,2022-02-28 13:01:53
